numconnections,seniority,currentindustry,mapped_role,total_experience_years,highest_degree,company_cleaned,campus_cleaned,cluster_id
500,5.0,Software Development,alliance,33.17,MBA,tata consultancy services,university of phoenix,0
443,5.0,Hospitality,food beverage,16.58,Master,the ritz carlton new york nomad,borough of manhattan community college,0
500,4.0,Financial Services,financial planning,11.0,MBA,aurora bank fsb,university of maryland,0
500,4.0,Financial Services,business intelligence analyst,9.76,MBA,solenis,questrom school of business boston university,0
500,1.0,Food Production,laboratory technician,11.57,Master,osmo,mit college of food technology,0
500,7.0,Online Media,officer,24.83,empty,south africa international water week,university of johannesburg,0
500,3.0,Computer Software,software designer,15.41,Master,bloomberg lp,banasthali vidyapith,0
500,2.0,Utilities,human resources officer,25.0,Master,con edison,pratt institute,0
500,3.0,Industrial Machinery Manufacturing,product development,6.91,Master,vydia,nyu steinhardt school of culture education and human development,0
500,6.0,Financial Services,professor,19.74,Master,ubs,columbia university,0
500,6.0,Venture Capital & Private Equity,directors,11.18,Master,palm drive capital,harvard business school,0
500,7.0,Design,consulting engineer,9.75,MBA,roswell global,cornell university,0
500,4.0,Hospital & Health Care,account analyst,10.42,Master,acumed,felician college,0
500,2.0,Accounting,account officer,5.16,Master,new york presbyterian hospital,binghamton university,0
500,5.0,Higher Education,social,37.17,Master,nyc elder abuse center,stanford university graduate school of business,0
500,4.0,Information Technology and Services,writer,7.33,Master,dynpro inc,pace university lubin school of business,0
500,6.0,Government Administration,stack engineer,6.84,MBA,sp industrial suppliers,campbellsville university,0
428,2.0,Non-profit Organization Management,teaching,4.66,Master,nyu grossman school of medicine,new york university,0
478,3.0,Computer Software,data scientist,11.16,Master,truera,nyu stern school of business,0
500,3.0,Higher Education,software engineering,5.5,MBA,mckinsey company,the university of texas at dallas,0
500,5.0,Financial Services,risk consultant,5.0,Master,genpact,columbia business school,0
500,1.0,Graphic Design,graphic design,1.58,empty,lutron electronics,university of michigan,0
500,3.0,Higher Education,data engineer,1.34,Master,new york city department of transportation,georgia institute of technology,0
500,1.0,Higher Education,research,8.75,empty,aresty research center for undergraduates at rutgers university,rutgers university new brunswick,0
500,2.0,Accounting,financial consultant,8.84,Master,millennium,nyu stern school of business,0
500,2.0,Marketing & Advertising,tax consultant,1.0,Master,deloitte,new york university,0
474,2.0,Information Technology & Services,network technician,7.58,Associate,accenture,baruch college,0
500,2.0,Information Technology & Services,digital marketing,1.66,Master,capturecasa,columbia business school,0
500,3.0,Investment Banking,investment analyst,4.41,Master,cbre,china university of political science and law,0
500,1.0,Non-profit Organization Management,communications coordinator,2.34,empty,colel chabad,beth rivkah division of higher learning,0
492,5.0,Telecommunications,operations analyst,22.83,MBA,verizon,university of new haven,0
500,6.0,Venture Capital & Private Equity,directors,13.83,MBA,merqube,depaul university,0
500,4.0,Marketing & Advertising,social media,7.33,Master,whp global,school of visual arts,0
500,3.0,Real Estate,civil engineer,30.5,MBA,konica minolta business solutions u s a inc,united nations institute for training and research unitar,0
500,1.0,Marketing & Advertising,stylist,15.92,empty,parfums christian dior,fashion institute of technology,0
500,5.0,Higher Education,substitute teacher,22.49,Master,lenox hill hospital,a t still university of health sciences,0
500,4.0,Computer Networking Products,project coordinator,43.17,MBA,artilus inc,new york institute of technology old westbury,0
500,3.0,Higher Education,human resources,5.24,MBA,montclair state university,william paterson university of new jersey,0
500,2.0,Writing & Editing,journalist,12.16,Master,people magazine people com,northwestern university,0
500,3.0,Staffing & Recruiting,marketing representative,3.75,empty,beacon hill,rutgers university new brunswick,0
500,2.0,Management Consulting,equity analyst,1.51,Master,china reform holdings corporation ltd,columbia university,0
500,1.0,Computer Software,dishwasher,13.74,Master,nystrs,pace university seidenberg school of computer science and information systems,0
461,1.0,Higher Education,software developer,2.67,Master,ibm,pace university seidenberg school of computer science and information systems,0
500,3.0,Retail Luxury Goods and Jewelry,ambassador,45.09,MBA,dolce gabbana,university of herisau,0
500,5.0,Architecture & Planning,marketing business development,11.24,MBA,studio saint pierre,nus,0
500,1.0,Government Administration,nanny,12.91,Master,bancroft,university of phoenix,0
500,2.0,Government Administration,research,7.0,Master,center for urban disaster risk reduction and resilience cudrr r,columbia university graduate school of architecture planning preservation,0
500,5.0,Management Consulting,development consultant,29.92,MBA,georgetown university,coaching supervision academy ltd,0
447,1.0,Publishing,research analyst,1.75,empty,fortress investment group,the university of texas at austin,0
500,3.0,Information Technology & Services,project consultant,6.66,Master,pnc,clark university,0
500,6.0,Research,researcher,11.08,empty,te lo dice una científica,universidad de valencia,0
500,3.0,Computer & Network Security,consulting,2.99,Master,epm scientific,new york institute of technology,0
500,4.0,Computer Software,treasurer,27.41,MBA,comtech telecommunications corp,stevens institute of technology,0
500,1.0,Recreational Facilities & Services,nanny,1.16,empty,oyster bay town of,loyola university maryland,0
500,5.0,Financial Services,investment analyst,8.08,Master,quarre,columbia university,0
426,1.0,Media Production,promotions,5.08,Master,brooklyn nets,new york university,0
432,5.0,Investment Banking,business finance,8.08,MBA,t g global limited,columbia business school,0
438,2.0,Software Development,software engineer,6.58,Master,meta,universidad de buenos aires,0
423,3.0,Hospital & Health Care,computer programmer,3.25,Master,columbia university irving medical center,stony brook university,0
500,3.0,Information Technology & Services,machine engineer,10.08,Master,bear brown and company,northeastern university,0
500,4.0,Accounting,auditor,4.92,Master,paramount,rider university,0
500,2.0,Human Resources,human resources,3.08,Master,mission first housing group,villanova university,0
500,6.0,Biotechnology,strategic,12.83,Master,national science foundation nsf,university of montpellier,0
500,2.0,International Affairs,social,7.23,Master,united nations,fordham university school of law,0
500,1.0,Education Management,social,15.82,Master,nyc department of education,hunter college,0
500,4.0,Financial Services,digital media,14.33,Master,tiaa,the new school,0
500,3.0,Legal Services,law,5.24,Master,latham watkins,northwestern university pritzker school of law,0
500,1.0,Wine & Spirits,public relations,16.17,Master,château angélus,université des sciences et technologies de lille lille i,0
500,2.0,Medical Device,sales representative,33.75,Master,medtronic,the university of connecticut,0
500,3.0,Public Relations and Communications Services,marketing representative,5.24,Master,panblast formerly blastmedia,arizona state university walter cronkite school of journalism and mass communication,0
500,1.0,Computer Software,data engineer,3.59,Master,baruch college,baruch college,0
500,5.0,Medical Equipment Manufacturing,outside sales,20.16,MBA,spectrum vascular,indiana university kelley school of business,0
500,3.0,Banking,teaching,8.66,MBA,queens college,the city university of new york,0
500,1.0,Public Relations & Communications,brand representative,4.84,empty,loft,fashion institute of technology,0
500,2.0,Higher Education,research,15.34,Master,ilas institute of latin american studies at columbia university,columbia university,0
500,5.0,Venture Capital & Private Equity,investments,5.25,empty,crestview partners,the george washington university,0
500,5.0,Writing and Editing,editor,23.82,empty,ignites,dartmouth college,0
500,3.0,Higher Education,analyst,13.0,Master,ithaka s r,georgetown university,0
500,5.0,Computer Software,technical officer,8.0,MBA,revolut,universitat autònoma de barcelona,0
500,5.0,Cosmetics,laboratory technician,12.08,Master,the estée lauder companies inc,st john s university,0
500,7.0,Financial Services,artist,5.17,empty,change cadet,the london school of economics and political science lse,0
500,2.0,Internet,stylist,18.17,Master,rethink retail,ivey business school at western university,0
462,4.0,Entertainment Providers,communications consultant,5.59,Master,seneca resources,columbia university in the city of new york,0
417,2.0,Hospital & Health Care,social worker,11.5,Master,alma,fordham university graduate school of arts and sciences,0
448,3.0,Financial Services,application consultant,2.41,Master,macy s,university of north texas,0
500,4.0,Accounting,control analyst,11.0,Master,amazon,the institute of chartered accountants of india,0
423,4.0,Public Relations & Communications,strategic initiatives,7.75,MBA,melissa johnson associates inc,nyu stern school of business,0
